pid_vid,0_bvp,1_bvp,2_bvp,3_bvp,4_bvp,5_bvp,6_bvp,7_bvp,8_bvp,9_bvp,10_bvp,11_bvp,12_bvp,13_bvp,14_bvp,15_bvp,16_bvp,17_bvp,18_bvp,19_bvp,20_bvp,21_bvp,22_bvp,23_bvp,24_bvp,25_bvp,26_bvp,27_bvp,28_bvp,29_bvp,30_bvp,31_bvp,32_bvp,33_bvp,0_gsr,1_gsr,2_gsr,3_gsr,4_gsr,5_gsr,6_gsr,7_gsr,8_gsr,9_gsr,10_gsr,11_gsr,12_gsr,13_gsr,14_gsr,15_gsr,16_gsr,17_gsr,18_gsr,19_gsr,20_gsr,21_gsr,22_gsr,0_temp,1_temp,2_temp,3_temp,4_temp,5_temp,6_temp,7_temp,8_temp,9_temp,10_temp,11_temp,12_temp,13_temp,14_temp,15_temp,16_temp,17_temp,18_temp,19_temp,20_temp,21_temp,22_temp,0_eye,1_eye,2_eye,3_eye,4_eye,5_eye,6_eye,7_eye,8_eye,9_eye,10_eye,11_eye,12_eye,13_eye,14_eye,15_eye,16_eye,17_eye,18_eye,19_eye,20_eye,21_eye,22_eye,23_eye,24_eye,25_eye,26_eye,27_eye,28_eye,29_eye,30_eye,31_eye,32_eye,33_eye,34_eye,35_eye,36_eye,37_eye,38_eye,presenter_subjective_belief
p12_7md,0.005595809,1,0.6093181,0.063013101,0.003970651,0.612566691,0.008928815,0.017653655,-19.21859429,24.60217907,0.081305376,5.362165657,28.75282054,5.36278203,0.061606197,0.001666514,152,13,93.65853659,192,153.4472327,16.40744756,269.2043355,154.3219283,11.21369537,20.24031255,183.5517569,326.8832781,83.42965901,54.9926013,153.0346247,0.946666667,0.98,0.965986395,0.449121147,0.621384601,0.525368653,0.044953456,0.002020813,0.52727875,0.449121147,0.621384601,0.525368653,0.044953456,0.002020813,0.52727875,0.005308093,0.010203596,0.005308093,0.010203596,7,7,2,5,0.133604374,-0.001916881,0.4,0.868725869,0.911196911,0.890165111,0.010510218,0.000110465,0.890226845,0.868725869,0.911196911,0.890165111,0.010510218,0.000110465,0.890226845,0.001521002,0.003057445,0.001521002,0.003057445,12,12,2,5,0.277211573,0.028769519,0.4,0.233942468,0.634316165,0.509809856,0.039910175,0.001592822,0.511369077,0.00278644,0.005420121,1,6,0.232190915,-0.005040615,0.166666667,0.255641094,0.684103726,0.550329273,0.047017852,0.002210678,0.5523334,0.003685977,0.007148116,1,7,0.23218824,0.009572647,0.142857143,0.244791781,0.628390028,0.530069564,0.037761525,0.001425933,0.531412418,0.003002343,0.005855779,1,7,0.232190915,-0.000151311,0.142857143,0
p12_3md,0.2758955,0.820355819,0.609153949,0.060922394,0.003711538,0.612191323,0.009145741,0.018071874,-18.52079915,9.987936195,-0.065997325,4.430554724,19.62981516,4.431046243,0.053790311,0.001506994,98,11,96,192,151.9083471,17.90939285,320.7463524,152.9604271,14.9791833,27.55593831,189.4608342,316.6881443,99.31697979,59.11228887,174.3868304,1,1,1,0.503319462,0.664411378,0.600846437,0.031565211,0.000996363,0.601668374,0.503319462,0.664411378,0.600846437,0.031565211,0.000996363,0.601668374,0.005356637,0.010086959,0.005356637,0.010086959,8,8,1,5,0.285322977,-0.010334808,0.2,0.185328185,0.208494208,0.200339768,0.005573943,3.11E-05,0.200416674,0.185328185,0.208494208,0.200339768,0.005573943,3.11E-05,0.200416674,0.001245485,0.002511222,0.001245485,0.002511222,6,6,1,6,0.095124971,0.010778048,0.166666667,0.25916286,0.600893327,0.550581886,0.02459294,0.000604813,0.551130568,0.001231316,0.002334507,1,4,0.27262483,0.050983731,0.25,0.273972001,0.642708507,0.576400626,0.034604945,0.001197502,0.577437914,0.001932201,0.003720249,1,5,0.272601595,0.006783808,0.2,0.26656743,0.612627667,0.563491256,0.028115101,0.000790459,0.56419184,0.001486539,0.002860113,1,4,0.2726167,0.050817918,0.25,0
p12_7fd,0.433071402,0.749294146,0.609129873,0.048456646,0.002348047,0.61105337,0.00889314,0.017577247,-4.858185384,7.538117831,0.063496552,1.823058045,3.323540637,1.824163493,0.028965772,0.000799203,116,10,132.4137931,182.8571429,151.887565,7.403867665,54.8172564,152.0679113,5.8788805,10.63211127,194.9668874,307.7445652,88.82378652,30.73263886,172.5775613,0.98245614,1,0.98245614,0.646498104,0.73476666,0.680503801,0.019613767,0.0003847,0.680784411,0.646498104,0.73476666,0.680503801,0.019613767,0.0003847,0.680784411,0.003130092,0.005783816,0.003130092,0.005783816,9,9,2,4,0.169340217,0.000677577,0.5,0.200772201,0.216216216,0.207678503,0.004841013,2.34E-05,0.207734521,0.200772201,0.216216216,0.207678503,0.004841013,2.34E-05,0.207734521,0.001040554,0.002095974,0.001040554,0.002095974,7,7,1,7,0.098231447,0.004145655,0.142857143,0.264878134,0.777372958,0.537530181,0.027349014,0.000747969,0.538225143,0.001396379,0.00262637,1,4,0.2707152,0.008999651,0.25,0.285453543,0.695617058,0.57095765,0.023440583,0.000549461,0.571438391,0.001317679,0.002483998,1,4,0.270679534,0.004778613,0.25,0.275165839,0.686318613,0.554243916,0.023320871,0.000543863,0.554734098,0.001264072,0.002407398,1,4,0.270710107,0.006722178,0.25,0
p12_4fd,0.425349525,0.842892132,0.609813557,0.04609778,0.002125005,0.611552579,0.007190075,0.014232943,-7.012602545,16.73192335,-0.012172215,4.731800296,22.38993404,4.731815952,0.066793622,0.001640585,96,8,83.47826087,192,146.9127523,20.99977313,440.9904716,148.4060216,18.26911462,31.34555268,177.5182482,337.9934211,104.0417938,80.08035695,184.8072377,0.957446809,0.989361702,0.967741935,0.369208887,0.491746616,0.413926297,0.028422354,0.00080783,0.414893475,0.369208887,0.491746616,0.413926297,0.028422354,0.00080783,0.414893475,0.002942286,0.005303826,0.002942286,0.005303826,11,11,1,4,0.204964439,-0.025247883,0.25,0.965250965,1,0.982863083,0.008030184,6.45E-05,0.982895634,0.965250965,1,0.982863083,0.008030184,6.45E-05,0.982895634,0.001047559,0.002111486,0.001047559,0.002111486,5,5,1,3,0.466589044,0.048857931,0.333333333,0.197203734,0.626951721,0.454096158,0.054589938,0.002980061,0.457363985,0.00306756,0.005923305,1,4,0.224872414,0.039601866,0.25,0.227781865,0.615893689,0.496181915,0.045005929,0.002025534,0.498217785,0.002048695,0.003930061,1,5,0.224767321,-0.000355592,0.2,0.2124928,0.548571461,0.475139037,0.041563732,0.001727544,0.476952555,0.002288216,0.004399857,1,4,0.224847083,0.032590845,0.25,0
p12_2fn,0.403374494,0.811936592,0.609382612,0.049449886,0.002445291,0.611384818,0.007118975,0.01407704,-10.37300291,12.83911578,-0.092717541,3.693486314,13.64184115,3.694649874,0.053956674,0.001459882,107,10,87.27272727,192,144.7566808,24.80932067,615.5023921,146.8672837,22.94402168,42.23642318,178.4480491,336.2323113,122.5668094,73.15619066,178.615136,0.923809524,0.961904762,0.96039604,0.31756402,0.381688581,0.345885172,0.018116061,0.000328192,0.346355979,0.31756402,0.381688581,0.345885172,0.018116061,0.000328192,0.346355979,0.000949625,0.001460904,0.000949625,0.001460904,18,18,1,2,0.18633154,-0.00269349,0.5,0.938223938,0.972972973,0.959834835,0.006700217,4.49E-05,0.959858058,0.938223938,0.972972973,0.959834835,0.006700217,4.49E-05,0.959858058,0.001431001,0.002882158,0.001431001,0.002882158,9,9,1,2,0.462705304,-0.158129123,0.5,0.112096943,0.717624375,0.470536096,0.071570865,0.005122389,0.475945482,0.002881981,0.005591406,2,5,0.118978656,0.005373149,0.4,0.23773095,0.626931208,0.52507684,0.033949874,0.001152594,0.526172707,0.001977412,0.003756118,1,5,0.24268735,0.008128367,0.2,0.174913946,0.652203357,0.497806468,0.045793242,0.002097021,0.499907266,0.00222075,0.004275577,2,4,0.116538894,-0.038505149,0.5,1
p12_4md,0,0.998061027,0.608515049,0.069376324,0.004813074,0.61245528,0.009898762,0.019557625,-27.23097035,16.37850681,-0.497385301,5.940839491,35.29357386,5.961624443,0.05643133,0.001388786,108,9,98.46153846,174.5454545,152.3085238,14.28821138,204.1529844,152.9772512,12.25165604,22.85735627,186.2556664,322.1378505,89.45692349,47.70207509,163.087427,0.990566038,1,0.990566038,0.605998413,0.66155558,0.632806244,0.015757424,0.000248296,0.63300098,0.605998413,0.66155558,0.632806244,0.015757424,0.000248296,0.63300098,0.001417451,0.002319345,0.001417451,0.002319345,12,12,1,2,0.315637294,-0.002208635,0.5,0.694980695,0.737451737,0.716076325,0.012370346,0.000153025,0.716182393,0.694980695,0.737451737,0.716076325,0.012370346,0.000153025,0.716182393,0.001437308,0.002895753,0.001437308,0.002895753,9,9,1,2,0.330722364,-0.10584936,0.5,0.22411533,0.816025231,0.512378181,0.05331675,0.002842676,0.515143368,0.002665368,0.005154431,1,5,0.27076126,0.003292623,0.2,0.25377637,0.730288176,0.533126104,0.079165556,0.006267185,0.538968989,0.002281446,0.004416019,2,5,0.079619575,-0.029692826,0.4,0.270117001,0.741373288,0.522752143,0.049945962,0.002494599,0.525131588,0.002222483,0.004304818,1,5,0.270731155,0.023536361,0.2,0
p12_2mn,0.235177059,0.827635473,0.609556786,0.056120321,0.00314949,0.612133843,0.009967204,0.019710398,-5.343762181,6.615514069,0.088996817,2.252881534,5.075475207,2.254638694,0.031167036,0.000791203,142,11,98.46153846,192,155.6295771,10.49434512,110.1312795,155.9830008,7.612289459,13.6394311,193.7173524,309.7296099,83.47762237,35.26079269,161.4859327,0.992857143,0.992857143,1,0.539405776,0.643901868,0.57557859,0.021210655,0.000449892,0.575967043,0.539405776,0.643901868,0.57557859,0.021210655,0.000449892,0.575967043,0.002508847,0.004655041,0.002508847,0.004655041,16,16,2,4,0.191044814,-0.01216713,0.5,0.745173745,0.826254826,0.783408715,0.020558741,0.000422662,0.783676886,0.745173745,0.826254826,0.783408715,0.020558741,0.000422662,0.783676886,0.001087294,0.002187158,0.001087294,0.002187158,7,7,1,6,0.358972737,0.000814619,0.166666667,0.262863882,0.751025927,0.531326041,0.041818468,0.001748784,0.532968502,0.002484268,0.004790517,2,6,0.150042613,0.01873042,0.333333333,0.287171915,0.692951798,0.550470343,0.082151613,0.006748888,0.556564194,0.002607634,0.004984221,2,6,0.068093166,0.02150606,0.333333333,0.275017898,0.639854211,0.540898192,0.046796446,0.002189907,0.542917911,0.002396134,0.004618253,2,6,0.081811969,0.019190383,0.333333333,1
p12_8fd,0.458992414,0.725244073,0.608905223,0.038892317,0.001512612,0.610145369,0.00675619,0.013345698,-14.98434925,12.7983467,-0.201637088,4.404989651,19.40393383,4.409602175,0.061622455,0.001512748,82,7,93.65853659,192,136.8838573,30.35592682,921.4822932,140.2093887,31.51725619,56.89017807,171.5609487,349.7299383,139.5722749,103.0509914,193.0810023,0.7875,0.9,0.875,0.769852441,1,0.885778984,0.036693988,0.001346449,0.886532204,0.769852441,1,0.885778984,0.036693988,0.001346449,0.886532204,0.005153918,0.009567245,0.005153918,0.009567245,10,10,1,2,0.42670355,0.096259031,0.5,0.401544402,0.432432432,0.414348414,0.009760408,9.53E-05,0.414462374,0.401544402,0.432432432,0.414348414,0.009760408,9.53E-05,0.414462374,0.001065105,0.002148733,0.001065105,0.002148733,6,6,1,2,0.176871436,-0.051916905,0.5,0.25178036,0.657152997,0.540836094,0.022326922,0.000498491,0.541296487,0.001488677,0.002839423,1,3,0.247948756,0.062253145,0.333333333,0.313269696,0.697104114,0.576679857,0.034094139,0.00116241,0.577686249,0.002035751,0.003895181,1,4,0.247934635,-0.04672592,0.25,0.282525028,0.65767985,0.558757976,0.02520183,0.000635132,0.559325705,0.001670137,0.003209615,1,3,0.247945324,-0.019589358,0.333333333,0
p12_5fn,0.325645474,0.871619553,0.608869683,0.062389729,0.003892478,0.612056926,0.01026426,0.020294657,-25.02689134,17.45104396,-0.351631242,4.921841852,24.22452721,4.934386663,0.054499912,0.001445119,177,14,83.47826087,174.5454545,154.9992709,10.08047422,101.6159605,155.3267199,6.5048315,12.11245202,189.6296296,316.40625,79.83741191,45.04072703,150.3854794,0.988571429,0.994285714,0.994252874,0.801523349,0.969886873,0.856923044,0.036281929,0.001316378,0.857687358,0.801523349,0.969886873,0.856923044,0.036281929,0.001316378,0.857687358,0.003097714,0.005850567,0.003097714,0.005850567,18,18,1,6,0.398252675,0.053356215,0.166666667,0.432432432,0.544401544,0.491795367,0.032135937,0.001032718,0.492839518,0.432432432,0.544401544,0.491795367,0.032135937,0.001032718,0.492839518,0.001211974,0.002417475,0.001211974,0.002417475,10,10,2,9,0.138415726,0.008506514,0.222222222,0.244904903,0.568987308,0.525251776,0.025136671,0.000631852,0.52585271,0.001541812,0.002965301,2,8,0.169010596,0.027284808,0.25,0.266602283,0.705481973,0.568406519,0.031213606,0.000974289,0.569262628,0.002131664,0.004091046,2,7,0.168954987,0.000152918,0.285714286,0.255753593,0.614963488,0.546829148,0.025950892,0.000673449,0.547444375,0.001731438,0.003348501,2,8,0.16899197,0.029016211,0.25,1
p12_8md,0.303568391,0.807803517,0.609234729,0.072942537,0.005320614,0.613583926,0.011819389,0.023352506,-30.25155497,21.74239963,0.102181243,8.106021152,65.70757892,8.106665155,0.12546331,0.003434709,104,11,87.27272727,192,146.4709054,18.43376689,339.8037616,147.6263184,14.04757125,20.13534102,175.3191489,342.2330097,93.02701,58.03718309,160.0936556,0.950980392,0.990196078,0.96039604,0.471127198,0.600155413,0.508059652,0.024936552,0.000621832,0.508666977,0.471127198,0.600155413,0.508059652,0.024936552,0.000621832,0.508666977,0.003420693,0.00639644,0.003420693,0.00639644,10,10,1,4,0.250354845,0.005712337,0.25,0.926640927,0.957528958,0.933282933,0.007394286,5.47E-05,0.93331202,0.926640927,0.957528958,0.933282933,0.007394286,5.47E-05,0.93331202,0.001087607,0.00219064,0.001087607,0.00219064,7,7,1,2,0.452660998,-0.168373028,0.5,0.240647701,0.786769819,0.502145323,0.053372779,0.002848654,0.50497249,0.003580668,0.006936328,1,5,0.233351694,-0.009761585,0.2,0.25718544,0.664876072,0.53221284,0.049372943,0.002437688,0.534496986,0.002455984,0.004684366,1,5,0.233051392,0.0531915,0.2,0.262651057,0.674965033,0.517179081,0.044267401,0.001959603,0.519069231,0.002836691,0.005470251,1,3,0.233280032,0.018810452,0.333333333,0
p12_5mn,0.250909957,0.790931047,0.609433249,0.058786228,0.003455821,0.612261225,0.010143648,0.020068012,-9.163201252,7.300397748,-0.043449928,2.391966036,5.721501515,2.392360636,0.03203627,0.00083513,188,17,120,192,153.1346097,7.165011687,51.33739247,153.3021399,5.407295789,9.245957306,187.1949948,320.5213904,73.38313796,26.6194998,141.4718379,0.983870968,0.994623656,0.989189189,0.433223742,0.768192659,0.583573602,0.056410187,0.003182109,0.586282402,0.433223742,0.768192659,0.583573602,0.056410187,0.003182109,0.586282402,0.008675449,0.016871227,0.008675449,0.016871227,11,11,3,9,0.114552859,0.002518643,0.333333333,0.926640927,0.980694981,0.947435877,0.014275954,0.000203803,0.94754298,0.926640927,0.980694981,0.947435877,0.014275954,0.000203803,0.94754298,0.001254826,0.002487843,0.001254826,0.002487843,12,12,2,10,0.297749582,0.042797049,0.2,0.180015497,0.818296648,0.496026343,0.057621043,0.003320185,0.499360853,0.003315498,0.006451553,2,9,0.167946042,-0.012296724,0.222222222,0.221024768,0.737294336,0.539404236,0.076361554,0.005831087,0.544780839,0.004226874,0.008171146,2,8,0.167259559,-0.001215012,0.25,0.323205236,0.701571508,0.517715289,0.053347789,0.002845987,0.520455764,0.00339281,0.006574457,2,9,0.167764178,0.008530432,0.222222222,1
p13_2fd,0.005567598,0.742030804,0.456106394,0.034770436,0.001208983,0.457429237,0.001391023,0.002750312,-5.277392462,5.56653475,0.032970932,1.460274139,2.132400561,1.46064631,0.024646512,0.00078255,116,10,67.36842105,192,131.8910385,34.31372996,1177.432064,136.2816132,42.5259698,73.8825723,192.4183007,311.8206522,175.8422002,168.7334988,270.5498369,0.824561404,0.903508772,0.912621359,0.697288909,0.776227082,0.742115078,0.01857208,0.000344922,0.74234583,0.697288909,0.776227082,0.742115078,0.01857208,0.000344922,0.74234583,0.008679485,0.008648046,0.008679485,0.008648046,35,35,1,2,0.375177594,0.002263544,0.5,0.197452229,0.222929936,0.216824072,0.00556064,3.09E-05,0.216894872,0.197452229,0.222929936,0.216824072,0.00556064,3.09E-05,0.216894872,0.001105803,0.002227072,0.001105803,0.002227072,9,9,1,6,0.101949369,-0.007695113,0.166666667,0.328178587,0.727220926,0.643669763,0.035253249,0.001242792,0.644633988,0.003353367,0.006477622,1,5,0.299544592,0.056952266,0.2,0.258165196,0.932579052,0.510811101,0.054908876,0.003014985,0.513752437,0.003303951,0.006393523,1,5,0.299492666,0.035482484,0.2,0.293171891,0.803477111,0.577240432,0.037343291,0.001394521,0.578446532,0.003017846,0.005868746,1,5,0.299533908,0.038817101,0.2,0
p13_7fn,0.008271535,0.803114661,0.456483935,0.038596686,0.001489704,0.458112102,0.001388181,0.002745631,-11.31746703,15.99103281,0.335466165,3.161386421,9.994364103,3.179135362,0.034126867,0.001029486,139,13,60.95238095,192,130.450427,35.30048379,1246.124156,135.1422882,38.95335409,67.27441731,211.4604948,283.740942,176.6289832,168.6596291,262.7921612,0.795620438,0.919708029,0.865079365,0.657824961,0.749917783,0.698206365,0.018612838,0.000346438,0.698452843,0.657824961,0.749917783,0.698206365,0.018612838,0.000346438,0.698452843,0.006033949,0.005313311,0.006033949,0.005313311,28,28,1,2,0.352273928,-0.023799962,0.5,0.23566879,0.27388535,0.256712086,0.010943011,0.000119749,0.256943742,0.23566879,0.27388535,0.256712086,0.010943011,0.000119749,0.256943742,0.000892531,0.001796505,0.000892531,0.001796505,7,7,1,7,0.11164666,0.010882553,0.142857143,0.28488313,0.858214492,0.596678014,0.03409856,0.001162712,0.597651124,0.002776948,0.00536034,1,4,0.285291515,0.042302907,0.25,0.220935221,0.541179367,0.461826385,0.027532889,0.00075806,0.462646026,0.0016679,0.00319725,1,3,0.285117607,-0.027597483,0.333333333,0.252909176,0.664051455,0.529252199,0.026038036,0.000677979,0.529892045,0.001980359,0.003819098,1,4,0.285255797,0.044424695,0.25,1
p13_2md,0.037501426,0.581437536,0.455827475,0.022641454,0.000512635,0.456389227,0.000964493,0.001905611,-8.232001779,6.861468396,-0.166828727,1.900470833,3.611789386,1.90777913,0.019383112,0.000512207,112,11,66.20689655,182.8571429,108.6104957,34.69451115,1203.709104,114.0173183,32.10300598,53.2467585,164.1278398,365.5686937,254.4584089,232.4798118,418.4016317,0.872727273,0.918181818,0.95049505,0.631505385,0.842010606,0.672835914,0.024929808,0.000621495,0.673294772,0.631505385,0.842010606,0.672835914,0.024929808,0.000621495,0.673294772,0.008364266,0.008906517,0.008364266,0.008906517,39,39,1,3,0.341637537,0.09180292,0.333333333,0.898089172,0.936305732,0.91743191,0.009412586,8.86E-05,0.917479897,0.898089172,0.936305732,0.91743191,0.009412586,8.86E-05,0.917479897,0.001179523,0.002373699,0.001179523,0.002373699,10,10,1,3,0.43244946,0.009426545,0.333333333,0.303700562,0.688610371,0.608051759,0.048276018,0.002330574,0.609964364,0.003905119,0.007540685,1,6,0.305245911,0.022141716,0.166666667,0.23587958,0.840600953,0.477717126,0.058624707,0.003436856,0.481299335,0.003230676,0.006249168,1,7,0.305053423,0.001568994,0.142857143,0.269790071,0.74172171,0.542884443,0.044424072,0.001973498,0.544698245,0.003142699,0.006098409,1,6,0.30520376,-0.003178174,0.166666667,0
p13_7mn,0.130416429,0.744403879,0.455944923,0.029440496,0.000866743,0.456894034,0.001076875,0.002135997,-14.76538459,8.509845362,-0.057387543,2.99021928,8.941411342,2.990769913,0.034448498,0.001068155,91,11,59.07692308,182.8571429,95.38787004,31.18035637,972.2146236,100.3546729,33.79777769,59.69857986,143.4024896,418.4027778,293.3061971,258.7632012,482.8463328,0.887640449,0.943820225,0.94047619,0.592041437,0.802546658,0.61826453,0.018388701,0.000338144,0.618536134,0.592041437,0.802546658,0.61826453,0.018388701,0.000338144,0.618536134,0.007318158,0.00754241,0.007318158,0.00754241,32,32,1,2,0.302393858,-0.016494197,0.5,0.917197452,0.949044586,0.932953403,0.008483869,7.20E-05,0.932991722,0.917197452,0.949044586,0.932953403,0.008483869,7.20E-05,0.932991722,0.001181086,0.002377919,0.001181086,0.002377919,7,7,1,3,0.444148636,0.023139995,0.333333333,0.291209762,0.775030627,0.588731162,0.057010861,0.003250238,0.591483839,0.005637985,0.010935771,1,5,0.27764431,-0.021551216,0.2,0.195488533,0.632896425,0.438891097,0.057423867,0.0032975,0.442630078,0.00590584,0.011515606,1,6,0.277622764,0.025976179,0.166666667,0.243349147,0.697276686,0.51381113,0.048569751,0.002359021,0.516100589,0.005259177,0.010238048,1,6,0.277636382,-0.040439682,0.166666667,1
p13_3fn,0.19017684,0.635242442,0.456362502,0.037802377,0.00142902,0.457924761,0.003611952,0.007133878,-6.619521385,7.844972367,0.072949408,3.295862958,10.86271264,3.296670177,0.070804358,0.002110317,101,10,69.81818182,192,132.9504347,32.67295635,1067.522076,136.906319,40.0453265,71.4491129,180.1125704,333.125,176.5954062,153.9227965,253.2245486,0.848484848,0.939393939,0.903225806,0,0.407845515,0.087383317,0.096603603,0.009332256,0.129994064,0,0.407845515,0.087383317,0.096603603,0.009332256,0.129994064,0.014146348,0.01923774,0.014146348,0.01923774,26,26,2,5,0.08413134,0.005103148,0.4,0.624203822,0.675159236,0.660566594,0.015676443,0.000245751,0.660751195,0.624203822,0.675159236,0.660566594,0.015676443,0.000245751,0.660751195,0.00110148,0.002171395,0.00110148,0.002171395,5,5,1,3,0.289659601,0.026950023,0.333333333,0.27128142,0.808173004,0.601022932,0.065628349,0.00430708,0.604593614,0.006707051,0.013048512,1,6,0.274965119,0.000862275,0.166666667,0.226424298,0.664122093,0.465835639,0.059168169,0.003500872,0.469576321,0.006545828,0.012762868,1,4,0.274728748,0.037607869,0.25,0.289612089,0.672693944,0.533429285,0.05120635,0.00262209,0.535880163,0.006126571,0.011933552,1,5,0.274927213,0.025613878,0.2,1
p13_4fn,0.223993155,0.574900171,0.456152196,0.02429967,0.000590474,0.456798644,0.001729314,0.003429567,-7.882662598,6.693721575,-0.019571036,2.146688704,4.608272393,2.146777916,0.035639741,0.001126988,95,9,58.18181818,182.8571429,128.5613262,35.76905538,1279.425323,133.44452,32.47720176,58.16234293,184.2572741,325.6316489,207.5432836,151.6901715,256.0794738,0.827956989,0.924731183,0.895348837,0.065783524,0.302598043,0.089312833,0.027640905,0.00076402,0.09345903,0.065783524,0.302598043,0.089312833,0.027640905,0.00076402,0.09345903,0.010890998,0.010111363,0.010890998,0.010111363,29,29,2,4,0.016294571,0.000117872,0.5,0.675159236,0.707006369,0.698928072,0.009478071,8.98E-05,0.698991812,0.675159236,0.707006369,0.698928072,0.009478071,8.98E-05,0.698991812,0.001200794,0.002421435,0.001200794,0.002421435,7,7,1,2,0.312002574,-0.099043961,0.5,0.321843676,0.693429316,0.640340112,0.030386636,0.000923348,0.641060295,0.003536049,0.006801929,1,3,0.299066513,-0.017948828,0.333333333,0.255179303,0.652271918,0.497038538,0.044097964,0.00194463,0.498989855,0.004444436,0.00864553,1,5,0.298923763,-0.003422854,0.2,0.288511489,0.635846196,0.568689325,0.031247527,0.000976408,0.569546682,0.003727292,0.007243871,1,3,0.2990302,-0.006644384,0.333333333,1
